endTime,artistName,trackName,msPlayed
2022-01-05 22:56,Koza,Dostałem ten bit od Raua,501
2022-01-05 22:56,Łona I Webber,"Helmut, Rura!",2498
2022-01-05 22:56,Łona I Webber,"Helmut, Rura!",1110
2022-01-05 22:56,schafter,blow off,23
2022-01-05 22:56,MGMT,Little Dark Age,269340
2022-01-05 22:56,Paktofonika,Powierzchnie tnące - Remastered Version,1066
2022-01-05 22:56,Avi,Evviva l`arte,23
2022-01-05 22:56,TV Girl,Cigarettes out the Window,374
2022-01-05 22:59,Paktofonika,Nowiny,224146
2022-01-05 23:02,Avi,Evviva l`arte,156920
2022-01-05 23:05,Koza,Dostałem ten bit od Raua,178898
2022-01-05 23:05,Paktofonika,Powierzchnie tnące - Remastered Version,1001
2022-01-05 23:17,Bober,O co w tym chodzi?,1428
2022-01-06 22:51,Bober,O co w tym chodzi?,321435
2022-01-06 22:53,Łona I Webber,Ballada o Szlachetnym Czorcie,915
2022-01-06 22:53,Łona I Webber,To Nic Nie Znaczy,2958
2022-01-06 22:57,Kaliber 44,Normalnie o tej porze,262200
2022-01-06 23:02,Koza,Dostałem ten bit od Raua,1093
2022-01-06 23:02,MGMT,Little Dark Age,299960
2022-01-06 23:02,Łona I Webber,To Nic Nie Znaczy,11260
2022-01-06 23:03,Cage The Elephant,Dance Dance,10910
2022-01-06 23:05,Barto Katt,100-FUNTOVYYE BOTINKI,176246
2022-01-06 23:06,Pawbeats,Pod śniegiem,5483
2022-01-06 23:06,Twenty One Pilots,Chlorine,32812
2022-01-06 23:09,Bober,Darek,177666
2022-01-06 23:10,Bober,Balkon,55979
2022-01-06 23:13,Bober,J**ać Ćpunów,152220
2022-01-06 23:13,Bober,O co w tym chodzi?,2488
2022-01-07 17:27,Podcastex - podcast o latach 90. i 00.,ODCINEK 29: Magazyn BRAVO (gość: Karol Paciorek),102675
2022-01-07 18:19,Skądinąd,#82 Kryzys racjonalności. Rozmowa (świąteczna) z dr. Pawłem Boguszewskim i dr hab. Janem Chwedeńczukiem,2555559
2022-01-07 18:23,Bober,Obraziłem się na hip-hop,234560
2022-01-07 18:26,Bober,Bałagan,160857
2022-01-07 18:29,Bober,Nierub,176000
2022-01-07 18:34,Bober,Wszystko mnie wkurwia,34271
2022-01-07 18:34,Bober,Niewesoła Kompania,266000
2022-01-07 23:09,Bober,Wszystko mnie wkurwia,8997
2022-01-07 23:13,Bober,Niewesoła Kompania,266000
2022-01-07 23:17,Bober,Shit-fields,237224
2022-01-07 23:17,Bober,Balkon,1178
2022-01-07 23:20,Bober,Darek,177666
2022-01-07 23:22,Bober,Shit-fields,105121
2022-01-07 23:25,Bober,Bałagan,183413
2022-01-07 23:28,Bober,J**ać Ćpunów,172600
2022-01-07 23:28,Bober,O co w tym chodzi?,5837
2022-01-07 23:32,Bober,Nierub,16448
2022-01-07 23:32,Bober,Obraziłem się na hip-hop,234560
2022-01-08 17:52,Bober,Shit-fields,23
2022-01-08 17:52,Bober,Wszystko mnie wkurwia,5212
2022-01-08 17:52,Bober,Bałagan,23
2022-01-08 17:52,Bober,Nierub,4234
2022-01-08 17:52,Bober,Nierub,505
2022-01-08 17:52,Bober,J**ać Ćpunów,1638
2022-01-08 17:52,Bober,O co w tym chodzi?,2108
2022-01-08 17:52,Bober,Obraziłem się na hip-hop,23
2022-01-08 17:52,Bober,Darek,23
2022-01-08 17:52,Bober,Balkon,415
2022-01-08 17:57,Bober,Niewesoła Kompania,266000
2022-01-08 17:57,Bober,Balkon,29557
2022-01-08 18:00,Bober,Darek,177666
2022-01-08 18:04,Bober,Shit-fields,257000
2022-01-08 18:16,Bober,Bałagan,71497
2022-01-08 19:14,Bober,Darek,184734
2022-01-08 19:17,Bober,Balkon,194146
2022-01-08 19:20,Bober,J**ać Ćpunów,172600
2022-01-08 19:27,Bober,O co w tym chodzi?,373200
2022-01-08 19:30,Bober,Obraziłem się na hip-hop,234560
2022-01-08 19:34,Bober,Bałagan,183413
2022-01-08 19:34,Bober,Nierub,22631
2022-01-08 19:38,Bober,Niewesoła Kompania,266000
2022-01-08 19:49,Bober,Wszystko mnie wkurwia,20320
2022-01-08 21:25,Bober,Shit-fields,2864
2022-01-08 21:35,MGMT,Little Dark Age,299960
2022-01-08 21:40,Bober,Niewesoła Kompania,266000
2022-01-08 21:43,Czarny HIFI,Wino,195000
2022-01-08 21:46,Pezet,Re-Fleksje,207892
2022-01-08 21:50,Pawbeats,Pod śniegiem,16649
2022-01-08 21:50,Pezet,Co mam powiedzieć,201826
2022-01-08 21:53,Łona I Webber,Gdzie Tak Pięknie?,206764
2022-01-08 21:58,Cage The Elephant,Social Cues,219053
2022-01-08 22:00,schafter,blow off,134739
2022-01-08 22:03,Barto Katt,100-FUNTOVYYE BOTINKI,176246
2022-01-08 22:07,Bober,Niewesoła Kompania,266000
2022-01-08 22:11,Koza,Rumcays,238016
2022-01-08 22:12,Avi,Evviva l`arte,4812
2022-01-08 22:15,Koza,Dostałem ten bit od Raua,1318
2022-01-08 22:15,Cage The Elephant,Ain't No Rest For The Wicked - Original Version,4345
2022-01-08 22:15,Łona I Webber,Kaloryfer,181951
2022-01-08 22:18,Tame Impala,Feels Like We Only Go Backwards,192960
2022-01-08 22:22,Łona I Webber,To Nic Nie Znaczy,199682
2022-01-08 22:23,Paktofonika,Nowiny,54931
2022-01-08 23:21,Paktofonika,Nowiny,232746
2022-01-08 23:21,schafter,blow off,983
2022-01-08 23:21,Bober,O co w tym chodzi?,8344
2022-01-08 23:21,Łona I Webber,Błąd,23
2022-01-08 23:21,TV Girl,Cigarettes out the Window,1194
2022-01-08 23:21,Twenty One Pilots,Chlorine,23
2022-01-08 23:22,Paktofonika,Powierzchnie tnące - Remastered Version,28544
2022-01-08 23:26,Bober,Niewesoła Kompania,266000
2022-01-08 23:30,Łona I Webber,Miej watpliwość,218560
2022-01-08 23:33,Męskie Granie Orkiestra 2021,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",209655
2022-01-08 23:37,schafter,bigos,218226
2022-01-08 23:42,Paktofonika,Chwile Ulotne,277253
2022-01-08 23:47,Łona I Webber,"Helmut, Rura!",303413
2022-01-08 23:49,Cage The Elephant,Dance Dance,110720
2022-01-08 23:51,Łona I Webber,Ballada o Szlachetnym Czorcie,136920
2022-01-08 23:52,Kaliber 44,Normalnie o tej porze,79314
2022-01-09 12:37,Bober,Darek,233928
2022-01-09 12:45,Bober,Balkon,1556
2022-01-09 12:48,Bober,Darek,177666
2022-01-09 12:48,Bober,Balkon,3988
2022-01-09 14:11,Bober,Balkon,5686
2022-01-09 14:14,Bober,J**ać Ćpunów,1027
2022-01-09 14:14,Bober,O co w tym chodzi?,1192
2022-01-09 14:14,Bober,Darek,177666
2022-01-09 14:14,Bober,Balkon,4560
2022-01-09 14:18,Bober,Obraziłem się na hip-hop,234560
2022-01-09 14:19,Bober,Bałagan,18311
2022-01-09 15:56,Bober,J**ać Ćpunów,1039
2022-01-09 15:56,Bober,O co w tym chodzi?,484
2022-01-09 15:56,Bober,Obraziłem się na hip-hop,540
2022-01-09 15:56,Bober,Balkon,127
2022-01-09 15:59,Bober,Darek,177666
2022-01-09 16:03,Bober,Balkon,194146
2022-01-09 16:06,Bober,J**ać Ćpunów,172600
2022-01-09 16:13,Bober,O co w tym chodzi?,373200
2022-01-09 16:16,Bober,Obraziłem się na hip-hop,234560
2022-01-09 16:19,Bober,Bałagan,183413
2022-01-09 16:20,Bober,Nierub,20827
2022-01-09 16:24,Bober,Niewesoła Kompania,266000
2022-01-09 16:27,Bober,Wszystko mnie wkurwia,181520
2022-01-09 16:32,Bober,Shit-fields,257000
2022-01-09 16:36,Bober,Darek,177666
2022-01-09 16:39,Bober,Balkon,182107
2022-01-09 16:43,Cage The Elephant,Skin and Bones,196173
2022-01-09 16:48,Łona I Webber,Niepogoda,250546
2022-01-09 16:51,Cage The Elephant,Come A Little Closer,229346
2022-01-09 16:55,Zdechły Osa,Zakochałem się w twojej matce,1092
2022-01-09 16:55,Mata,Papuga,197751
2022-01-09 17:01,The Strokes,The Adults Are Talking,309053
2022-01-09 17:06,The Strokes,Threat of Joy,264724
2022-01-09 17:10,Cage The Elephant,Social Cues,219053
2022-01-09 17:13,Avi,Evviva l`arte,156920
2022-01-09 17:16,Cage The Elephant,Skin and Bones,196173
2022-01-09 17:21,Łona I Webber,Niepogoda,250546
2022-01-09 17:24,Cage The Elephant,Come A Little Closer,229346
2022-01-09 17:27,Zdechły Osa,Zakochałem się w twojej matce,7342
2022-01-09 17:27,Mata,Papuga,170913
2022-01-09 17:32,Unknown Mortal Orchestra,Hunnybee,268333
2022-01-09 17:35,Muse,Thought Contagion,206106
2022-01-09 17:39,The Neighbourhood,Paradise,209600
2022-01-09 17:43,Queens of the Stone Age,The Way You Used To Do,274281
2022-01-09 17:48,Unknown Mortal Orchestra,Ffunny Ffrends,256840
2022-01-09 17:52,Lewis Del Mar,Painting (Masterpiece),243413
2022-01-09 17:55,Gorillaz,Severed Head (feat. Goldlink and Unknown Mortal Orchestra),214256
2022-01-09 18:00,Queens of the Stone Age,No One Knows,278746
2022-01-09 18:05,Red Hot Chili Peppers,Dark Necessities,302000
2022-01-09 18:05,Red Hot Chili Peppers,Can't Stop,4047
2022-01-09 18:10,Red Hot Chili Peppers,Can't Stop,264990
2022-01-09 18:13,Mother Mother,Hayloft,181680
2022-01-09 18:18,Unknown Mortal Orchestra,Everyone Acts Crazy Nowadays,254973
2022-01-09 18:21,Franz Ferdinand,Take Me Out,237026
2022-01-09 18:25,Cage The Elephant,Cold Cold Cold,214386
2022-01-09 18:28,Cage The Elephant,Ain't No Rest For The Wicked - Original Version,175493
2022-01-09 18:40,The Rolling Stones,"Paint It, Black",139637
2022-01-09 19:05,Koza,Rumcays,238016
2022-01-09 19:08,Łona I Webber,Kaloryfer,181951
2022-01-09 19:11,schafter,bigos,218226
2022-01-09 19:16,MGMT,Little Dark Age,299960
2022-01-09 19:21,Czarny HIFI,Niedopowiedzenia,273667
2022-01-09 19:21,Paktofonika,Chwile Ulotne,6879
2022-01-09 19:22,Kaliber 44,Normalnie o tej porze,1272
2022-01-09 19:22,Tame Impala,Feels Like We Only Go Backwards,33915
2022-01-09 19:25,Męskie Granie Orkiestra 2021,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",207867
2022-01-09 21:52,Bober,Darek,177666
2022-01-09 21:57,Bober,Niewesoła Kompania,266000
2022-01-09 22:00,Bober,Wszystko mnie wkurwia,181520
2022-01-09 22:04,Bober,Shit-fields,257000
2022-01-10 07:50,Bober,Bałagan,895
2022-01-10 07:50,Bober,Nierub,1600
2022-01-10 07:50,Bober,J**ać Ćpunów,689
2022-01-10 07:50,Bober,O co w tym chodzi?,849
2022-01-10 07:50,Bober,Obraziłem się na hip-hop,917
2022-01-10 07:50,Bober,Darek,177666
2022-01-10 07:50,Bober,Balkon,6355
2022-01-10 07:55,Bober,Wszystko mnie wkurwia,11392
2022-01-10 07:55,Bober,Niewesoła Kompania,266000
2022-01-10 07:56,Skądinąd,"#84 Życie po śmierci, antynatalizm, światy wirtualne, dowody na istnienie Boga, czyli Q&A część 1",29841
2022-01-10 12:12,Skądinąd,"#84 Życie po śmierci, antynatalizm, światy wirtualne, dowody na istnienie Boga, czyli Q&A część 1",1125822
2022-01-10 14:35,Skądinąd,"#84 Życie po śmierci, antynatalizm, światy wirtualne, dowody na istnienie Boga, czyli Q&A część 1",1310175
2022-01-10 14:58,Skądinąd,"#84 Życie po śmierci, antynatalizm, światy wirtualne, dowody na istnienie Boga, czyli Q&A część 1",1127601
2022-01-10 19:21,Bober,J**ać Ćpunów,850
2022-01-10 19:21,Bober,O co w tym chodzi?,760
2022-01-10 19:21,Bober,Darek,177666
2022-01-10 19:21,Bober,Balkon,6874
2022-01-10 19:25,Bober,Obraziłem się na hip-hop,234560
2022-01-10 19:28,Bober,Bałagan,183413
2022-01-10 19:31,Bober,Nierub,176000
2022-01-10 19:35,Bober,Niewesoła Kompania,266000
2022-01-10 19:38,Bober,Wszystko mnie wkurwia,181520
2022-01-11 08:20,Bober,Shit-fields,161066
2022-01-11 14:22,Bober,Darek,177666
2022-01-11 14:23,Bober,Balkon,74429
2022-01-11 14:26,Bober,J**ać Ćpunów,172600
2022-01-11 14:32,Bober,O co w tym chodzi?,373200
2022-01-11 14:32,Bober,Obraziłem się na hip-hop,18176
2022-01-11 19:11,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,7183
2022-01-11 19:14,Bober,Darek,177666
2022-01-11 19:17,Bober,Balkon,194146
2022-01-11 19:20,Bober,J**ać Ćpunów,172600
2022-01-11 19:26,Bober,O co w tym chodzi?,373200
2022-01-11 19:30,Bober,Obraziłem się na hip-hop,234560
2022-01-11 19:33,Bober,Bałagan,183413
2022-01-11 19:35,Bober,Nierub,120351
2022-01-13 14:25,Bober,Nierub,55650
2022-01-13 14:29,Bober,Wszystko mnie wkurwia,818
2022-01-13 14:29,Bober,Niewesoła Kompania,266000
2022-01-13 14:38,Bober,Wszystko mnie wkurwia,22725
2022-01-13 14:38,Bober,Niewesoła Kompania,264159
2022-01-13 14:42,Making Sense with Sam Harris,#1 — Drugs And The Meaning Of Life,114792
2022-01-13 14:52,Making Sense with Sam Harris,#271 — Earning to Give,602372
2022-01-13 16:25,Kaliber 44,Normalnie o tej porze,5518
2022-01-13 16:25,Bober,Darek,3622
2022-01-13 16:28,Bober,Darek,177666
2022-01-13 16:33,MGMT,Little Dark Age,299960
2022-01-13 16:35,Łona I Webber,Ballada o Szlachetnym Czorcie,136920
2022-01-13 16:40,Kaliber 44,Normalnie o tej porze,262200
2022-01-13 16:44,Bober,Niewesoła Kompania,266000
2022-01-13 16:48,Cage The Elephant,Social Cues,219053
2022-01-13 16:52,Łona I Webber,Kaloryfer,119050
2022-01-13 21:33,Łona I Webber,Kaloryfer,16014
2022-01-13 21:37,Koza,Rumcays,238016
2022-01-13 21:43,Bober,O co w tym chodzi?,373200
2022-01-13 21:48,Czarny HIFI,Niedopowiedzenia,273667
2022-01-13 21:51,Łona I Webber,Gdzie Tak Pięknie?,206764
2022-01-13 21:55,Paktofonika,Nowiny,224146
2022-01-13 21:58,Hrabia Wroński,Logos,176000
2022-01-13 21:59,Bober,Obraziłem się na hip-hop,55370
2022-01-13 22:01,Miszel,DOZOBAGOZO,132072
2022-01-13 22:04,Quebonafide,ŁAJZA,146269
2022-01-15 01:39,Quebonafide,ŁAJZA,95795
2022-01-15 01:42,Męskie Granie Orkiestra 2021,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",209655
2022-01-15 01:44,Cage The Elephant,Ain't No Rest For The Wicked - Original Version,97147
2022-01-15 01:46,schafter,blow off,2386
2022-01-15 01:46,Bober,Bałagan,3371
2022-01-15 01:46,Tame Impala,Feels Like We Only Go Backwards,960
2022-01-15 01:46,Avi,Evviva l`arte,836
2022-01-15 01:46,Łona I Webber,To Nic Nie Znaczy,948
2022-01-15 01:46,The Strokes,Reptilia,118877
2022-01-15 01:49,Tame Impala,Feels Like We Only Go Backwards,172514
2022-01-15 01:51,schafter,blow off,134739
2022-01-15 01:54,Pawbeats,Pod śniegiem,140673
2022-01-15 11:20,Pawbeats,Pod śniegiem,153708
2022-01-15 11:23,Pawbeats,Pod śniegiem,100649
2022-01-15 11:26,Koza,Dostałem ten bit od Raua,178898
2022-01-15 11:28,Bober,J**ać Ćpunów,172600
2022-01-15 11:32,Łona I Webber,"Helmut, Rura!",8661
2022-01-15 11:32,schafter,bigos,218226
2022-01-15 11:45,Łona I Webber,"Helmut, Rura!",178690
2022-01-15 13:49,Łona I Webber,"Helmut, Rura!",3327
2022-01-15 13:49,Franz Ferdinand,Take Me Out,3495
2022-01-15 13:49,Twenty One Pilots,Chlorine,23
2022-01-15 13:52,Bober,Darek,177666
2022-01-15 13:56,MGMT,Little Dark Age,234407
2022-01-15 23:36,Mata,67-410,151087
2022-01-17 11:30,Koza,Rumcays,235284
2022-01-17 20:53,Koza,Rumcays,236178
2022-01-17 20:57,Bober,Obraziłem się na hip-hop,234560
2022-01-17 21:01,Męskie Granie Orkiestra 2021,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",209655
2022-01-17 21:04,Cage The Elephant,Social Cues,219053
2022-01-17 21:07,Tame Impala,Feels Like We Only Go Backwards,192960
2022-01-17 21:10,Łona I Webber,Rozmowy z Cutem,181800
2022-01-17 21:13,Łona I Webber,Kaloryfer,181951
2022-01-17 21:17,Bober,Balkon,194146
2022-01-17 21:20,Koza,Dostałem ten bit od Raua,178898
2022-01-17 21:23,Łona I Webber,To Nic Nie Znaczy,199682
2022-01-17 21:28,MGMT,Little Dark Age,299960
